2023-09-27T15:17:22.265845+09:00,90
2023-09-27T15:46:12.869449+09:00,93
2023-09-27T15:49:09.185447+09:00,90
2023-09-27T15:50:02.555903+09:00,88
2023-09-27T16:08:55.366755+09:00,7
