2023-09-27T15:18:22.627789+09:00,70
2023-09-27T15:46:16.179921+09:00,69
2023-09-27T15:49:10.791343+09:00,79
2023-09-27T15:50:07.991730+09:00,75
2023-09-27T16:09:01.229739+09:00,12
